tiempo	 $x$	 $y$	 $z$	 $w$	 
2.000000e-03	5.406108e+00	5.546980e-01	-5.546990e-01	-5.547002e+00
4.000000e-03	5.403889e+00	5.546913e-01	-5.546952e-01	-5.547002e+00
6.000000e-03	5.401671e+00	5.546802e-01	-5.546890e-01	-5.547002e+00
8.000000e-03	5.399452e+00	5.546647e-01	-5.546802e-01	-5.547002e+00
1.000000e-02	5.397233e+00	5.546447e-01	-5.546689e-01	-5.547002e+00
1.200000e-02	5.395015e+00	5.546202e-01	-5.546549e-01	-5.547002e+00
1.400000e-02	5.392796e+00	5.545914e-01	-5.546383e-01	-5.547002e+00
1.600000e-02	5.390578e+00	5.545580e-01	-5.546191e-01	-5.547002e+00
1.800000e-02	5.388359e+00	5.545202e-01	-5.545972e-01	-5.547002e+00
2.000000e-02	5.386141e+00	5.544780e-01	-5.545726e-01	-5.547002e+00
2.200000e-02	5.383923e+00	5.544312e-01	-5.545452e-01	-5.547003e+00
2.400000e-02	5.381705e+00	5.543801e-01	-5.545151e-01	-5.547003e+00
2.600000e-02	5.379488e+00	5.543244e-01	-5.544822e-01	-5.547003e+00
2.800000e-02	5.377270e+00	5.542643e-01	-5.544464e-01	-5.547003e+00
3.000000e-02	5.375053e+00	5.541998e-01	-5.544078e-01	-5.547003e+00
3.200000e-02	5.372836e+00	5.541307e-01	-5.543663e-01	-5.547004e+00
3.400000e-02	5.370619e+00	5.540572e-01	-5.543218e-01	-5.547004e+00
3.600000e-02	5.368402e+00	5.539792e-01	-5.542745e-01	-5.547004e+00
3.800000e-02	5.366186e+00	5.538968e-01	-5.542241e-01	-5.547005e+00
4.000000e-02	5.363970e+00	5.538099e-01	-5.541707e-01	-5.547005e+00
4.200000e-02	5.361754e+00	5.537185e-01	-5.541143e-01	-5.547006e+00
4.400000e-02	5.359538e+00	5.536226e-01	-5.540548e-01	-5.547007e+00
4.600000e-02	5.357323e+00	5.535222e-01	-5.539922e-01	-5.547007e+00
4.800000e-02	5.355108e+00	5.534174e-01	-5.539265e-01	-5.547008e+00
5.000000e-02	5.352894e+00	5.533080e-01	-5.538575e-01	-5.547009e+00
5.200000e-02	5.350680e+00	5.531942e-01	-5.537854e-01	-5.547010e+00
5.400000e-02	5.348466e+00	5.530759e-01	-5.537101e-01	-5.547011e+00
5.600000e-02	5.346253e+00	5.529531e-01	-5.536314e-01	-5.547012e+00
5.800000e-02	5.344040e+00	5.528258e-01	-5.535495e-01	-5.547013e+00
6.000000e-02	5.341827e+00	5.526940e-01	-5.534642e-01	-5.547014e+00
6.200000e-02	5.339615e+00	5.525578e-01	-5.533755e-01	-5.547015e+00
6.400000e-02	5.337403e+00	5.524170e-01	-5.532834e-01	-5.547017e+00
6.600000e-02	5.335192e+00	5.522717e-01	-5.531879e-01	-5.547018e+00
6.800000e-02	5.332981e+00	5.521220e-01	-5.530888e-01	-5.547020e+00
7.000000e-02	5.330771e+00	5.519677e-01	-5.529863e-01	-5.547021e+00
7.200000e-02	5.328562e+00	5.518089e-01	-5.528802e-01	-5.547023e+00
7.400000e-02	5.326353e+00	5.516457e-01	-5.527705e-01	-5.547025e+00
7.600000e-02	5.324144e+00	5.514779e-01	-5.526572e-01	-5.547027e+00
7.800000e-02	5.321936e+00	5.513056e-01	-5.525402e-01	-5.547029e+00
8.000000e-02	5.319729e+00	5.511288e-01	-5.524195e-01	-5.547031e+00
8.200000e-02	5.317522e+00	5.509475e-01	-5.522951e-01	-5.547034e+00
8.400000e-02	5.315316e+00	5.507617e-01	-5.521669e-01	-5.547036e+00
8.600000e-02	5.313110e+00	5.505714e-01	-5.520348e-01	-5.547039e+00
8.800000e-02	5.310905e+00	5.503766e-01	-5.518989e-01	-5.547041e+00
9.000000e-02	5.308701e+00	5.501772e-01	-5.517591e-01	-5.547044e+00
9.200000e-02	5.306497e+00	5.499734e-01	-5.516154e-01	-5.547047e+00
9.400000e-02	5.304295e+00	5.497650e-01	-5.514677e-01	-5.547051e+00
9.600000e-02	5.302093e+00	5.495521e-01	-5.513160e-01	-5.547054e+00
9.800000e-02	5.299891e+00	5.493347e-01	-5.511602e-01	-5.547057e+00
1.000000e-01	5.297691e+00	5.491128e-01	-5.510003e-01	-5.547061e+00
1.020000e-01	5.295491e+00	5.488863e-01	-5.508363e-01	-5.547065e+00
1.040000e-01	5.293292e+00	5.486554e-01	-5.506681e-01	-5.547069e+00
1.060000e-01	5.291093e+00	5.484199e-01	-5.504957e-01	-5.547073e+00
1.080000e-01	5.288896e+00	5.481799e-01	-5.503190e-01	-5.547077e+00
1.100000e-01	5.286699e+00	5.479353e-01	-5.501380e-01	-5.547082e+00
1.120000e-01	5.284504e+00	5.476863e-01	-5.499526e-01	-5.547086e+00
1.140000e-01	5.282309e+00	5.474327e-01	-5.497629e-01	-5.547091e+00
1.160000e-01	5.280115e+00	5.471746e-01	-5.495687e-01	-5.547096e+00
1.180000e-01	5.277922e+00	5.469119e-01	-5.493700e-01	-5.547101e+00
1.200000e-01	5.275730e+00	5.466448e-01	-5.491668e-01	-5.547107e+00
1.220000e-01	5.273539e+00	5.463731e-01	-5.489590e-01	-5.547112e+00
1.240000e-01	5.271349e+00	5.460969e-01	-5.487466e-01	-5.547118e+00
1.260000e-01	5.269159e+00	5.458161e-01	-5.485295e-01	-5.547124e+00
1.280000e-01	5.266971e+00	5.455308e-01	-5.483078e-01	-5.547131e+00
1.300000e-01	5.264784e+00	5.452410e-01	-5.480812e-01	-5.547137e+00
1.320000e-01	5.262598e+00	5.449466e-01	-5.478499e-01	-5.547144e+00
1.340000e-01	5.260413e+00	5.446478e-01	-5.476137e-01	-5.547151e+00
1.360000e-01	5.258229e+00	5.443443e-01	-5.473725e-01	-5.547158e+00
1.380000e-01	5.256046e+00	5.440364e-01	-5.471265e-01	-5.547166e+00
1.400000e-01	5.253864e+00	5.437239e-01	-5.468754e-01	-5.547173e+00
1.420000e-01	5.251684e+00	5.434069e-01	-5.466193e-01	-5.547181e+00
1.440000e-01	5.249504e+00	5.430853e-01	-5.463581e-01	-5.547190e+00
1.460000e-01	5.247326e+00	5.427592e-01	-5.460917e-01	-5.547198e+00
1.480000e-01	5.245149e+00	5.424286e-01	-5.458202e-01	-5.547207e+00
1.500000e-01	5.242973e+00	5.420934e-01	-5.455433e-01	-5.547216e+00
1.520000e-01	5.240798e+00	5.417537e-01	-5.452612e-01	-5.547225e+00
1.540000e-01	5.238625e+00	5.414095e-01	-5.449737e-01	-5.547235e+00
1.560000e-01	5.236453e+00	5.410607e-01	-5.446808e-01	-5.547245e+00
1.580000e-01	5.234282e+00	5.407073e-01	-5.443825e-01	-5.547255e+00
1.600000e-01	5.232112e+00	5.403495e-01	-5.440786e-01	-5.547265e+00
1.620000e-01	5.229944e+00	5.399871e-01	-5.437692e-01	-5.547276e+00
1.640000e-01	5.227777e+00	5.396201e-01	-5.434541e-01	-5.547287e+00
1.660000e-01	5.225612e+00	5.392487e-01	-5.431334e-01	-5.547299e+00
1.680000e-01	5.223448e+00	5.388726e-01	-5.428069e-01	-5.547310e+00
1.700000e-01	5.221285e+00	5.384921e-01	-5.424747e-01	-5.547323e+00
1.720000e-01	5.219124e+00	5.381070e-01	-5.421366e-01	-5.547335e+00
1.740000e-01	5.216964e+00	5.377173e-01	-5.417926e-01	-5.547348e+00
1.760000e-01	5.214806e+00	5.373232e-01	-5.414426e-01	-5.547361e+00
1.780000e-01	5.212649e+00	5.369245e-01	-5.410866e-01	-5.547374e+00
1.800000e-01	5.210494e+00	5.365212e-01	-5.407246e-01	-5.547388e+00
1.820000e-01	5.208340e+00	5.361134e-01	-5.403564e-01	-5.547402e+00
1.840000e-01	5.206188e+00	5.357011e-01	-5.399820e-01	-5.547417e+00
1.860000e-01	5.204037e+00	5.352842e-01	-5.396014e-01	-5.547432e+00
1.880000e-01	5.201888e+00	5.348628e-01	-5.392144e-01	-5.547447e+00
1.900000e-01	5.199741e+00	5.344368e-01	-5.388211e-01	-5.547463e+00
1.920000e-01	5.197595e+00	5.340063e-01	-5.384213e-01	-5.547479e+00
1.940000e-01	5.195451e+00	5.335713e-01	-5.380150e-01	-5.547496e+00
1.960000e-01	5.193309e+00	5.331317e-01	-5.376022e-01	-5.547513e+00
1.980000e-01	5.191168e+00	5.326876e-01	-5.371827e-01	-5.547530e+00
2.000000e-01	5.189030e+00	5.322390e-01	-5.367566e-01	-5.547548e+00
2.020000e-01	5.186892e+00	5.317858e-01	-5.363237e-01	-5.547566e+00
2.040000e-01	5.184757e+00	5.313280e-01	-5.358840e-01	-5.547585e+00
2.060000e-01	5.182624e+00	5.308658e-01	-5.354374e-01	-5.547604e+00
2.080000e-01	5.180492e+00	5.303990e-01	-5.349839e-01	-5.547623e+00
2.100000e-01	5.178362e+00	5.299277e-01	-5.345233e-01	-5.547643e+00
2.120000e-01	5.176234e+00	5.294518e-01	-5.340557e-01	-5.547664e+00
2.140000e-01	5.174108e+00	5.289714e-01	-5.335809e-01	-5.547685e+00
2.160000e-01	5.171984e+00	5.284865e-01	-5.330989e-01	-5.547706e+00
2.180000e-01	5.169862e+00	5.279970e-01	-5.326096e-01	-5.547728e+00
2.200000e-01	5.167742e+00	5.275030e-01	-5.321129e-01	-5.547750e+00
2.220000e-01	5.165623e+00	5.270045e-01	-5.316088e-01	-5.547773e+00
2.240000e-01	5.163507e+00	5.265014e-01	-5.310972e-01	-5.547797e+00
2.260000e-01	5.161393e+00	5.259938e-01	-5.305781e-01	-5.547821e+00
2.280000e-01	5.159281e+00	5.254817e-01	-5.300513e-01	-5.547845e+00
2.300000e-01	5.157171e+00	5.249650e-01	-5.295168e-01	-5.547870e+00
2.320000e-01	5.155063e+00	5.244438e-01	-5.289745e-01	-5.547896e+00
2.340000e-01	5.152957e+00	5.239181e-01	-5.284244e-01	-5.547922e+00
2.360000e-01	5.150854e+00	5.233879e-01	-5.278663e-01	-5.547948e+00
2.380000e-01	5.148752e+00	5.228531e-01	-5.273002e-01	-5.547976e+00
2.400000e-01	5.146653e+00	5.223139e-01	-5.267260e-01	-5.548003e+00
2.420000e-01	5.144556e+00	5.217701e-01	-5.261437e-01	-5.548032e+00
2.440000e-01	5.142461e+00	5.212217e-01	-5.255531e-01	-5.548061e+00
2.460000e-01	5.140369e+00	5.206689e-01	-5.249542e-01	-5.548090e+00
2.480000e-01	5.138279e+00	5.201115e-01	-5.243469e-01	-5.548120e+00
2.500000e-01	5.136191e+00	5.195496e-01	-5.237311e-01	-5.548151e+00
2.520000e-01	5.134106e+00	5.189832e-01	-5.231068e-01	-5.548183e+00
2.540000e-01	5.132023e+00	5.184123e-01	-5.224738e-01	-5.548215e+00
2.560000e-01	5.129942e+00	5.178369e-01	-5.218322e-01	-5.548247e+00
2.580000e-01	5.127864e+00	5.172569e-01	-5.211817e-01	-5.548281e+00
2.600000e-01	5.125788e+00	5.166725e-01	-5.205223e-01	-5.548315e+00
2.620000e-01	5.123715e+00	5.160835e-01	-5.198540e-01	-5.548349e+00
2.640000e-01	5.121645e+00	5.154900e-01	-5.191766e-01	-5.548385e+00
2.660000e-01	5.119577e+00	5.148920e-01	-5.184901e-01	-5.548421e+00
2.680000e-01	5.117511e+00	5.142895e-01	-5.177944e-01	-5.548457e+00
2.700000e-01	5.115448e+00	5.136825e-01	-5.170894e-01	-5.548495e+00
2.720000e-01	5.113388e+00	5.130710e-01	-5.163749e-01	-5.548533e+00
2.740000e-01	5.111330e+00	5.124550e-01	-5.156510e-01	-5.548572e+00
2.760000e-01	5.109276e+00	5.118345e-01	-5.149176e-01	-5.548611e+00
2.780000e-01	5.107223e+00	5.112095e-01	-5.141744e-01	-5.548652e+00
2.800000e-01	5.105174e+00	5.105800e-01	-5.134216e-01	-5.548693e+00
2.820000e-01	5.103127e+00	5.099460e-01	-5.126588e-01	-5.548734e+00
2.840000e-01	5.101084e+00	5.093075e-01	-5.118862e-01	-5.548777e+00
2.860000e-01	5.099043e+00	5.086646e-01	-5.111035e-01	-5.548820e+00
2.880000e-01	5.097005e+00	5.080171e-01	-5.103107e-01	-5.548865e+00
2.900000e-01	5.094969e+00	5.073651e-01	-5.095077e-01	-5.548910e+00
2.920000e-01	5.092937e+00	5.067087e-01	-5.086944e-01	-5.548955e+00
2.940000e-01	5.090908e+00	5.060478e-01	-5.078707e-01	-5.549002e+00
2.960000e-01	5.088881e+00	5.053824e-01	-5.070364e-01	-5.549049e+00
2.980000e-01	5.086858e+00	5.047125e-01	-5.061916e-01	-5.549098e+00
3.000000e-01	5.084838e+00	5.040381e-01	-5.053361e-01	-5.549147e+00
3.020000e-01	5.082821e+00	5.033593e-01	-5.044698e-01	-5.549197e+00
3.040000e-01	5.080807e+00	5.026760e-01	-5.035926e-01	-5.549248e+00
3.060000e-01	5.078796e+00	5.019882e-01	-5.027044e-01	-5.549300e+00
3.080000e-01	5.076788e+00	5.012959e-01	-5.018051e-01	-5.549352e+00
3.100000e-01	5.074783e+00	5.005992e-01	-5.008946e-01	-5.549406e+00
3.120000e-01	5.072782e+00	4.998981e-01	-4.999728e-01	-5.549460e+00
3.140000e-01	5.070784e+00	4.991924e-01	-4.990396e-01	-5.549516e+00
3.160000e-01	5.068789e+00	4.984823e-01	-4.980948e-01	-5.549572e+00
3.180000e-01	5.066797e+00	4.977678e-01	-4.971385e-01	-5.549630e+00
3.200000e-01	5.064809e+00	4.970488e-01	-4.961704e-01	-5.549688e+00
3.220000e-01	5.062825e+00	4.963253e-01	-4.951905e-01	-5.549747e+00
3.240000e-01	5.060843e+00	4.955974e-01	-4.941986e-01	-5.549807e+00
3.260000e-01	5.058865e+00	4.948650e-01	-4.931947e-01	-5.549869e+00
3.280000e-01	5.056891e+00	4.941282e-01	-4.921786e-01	-5.549931e+00
3.300000e-01	5.054920e+00	4.933870e-01	-4.911502e-01	-5.549994e+00
3.320000e-01	5.052953e+00	4.926413e-01	-4.901094e-01	-5.550059e+00
3.340000e-01	5.050989e+00	4.918912e-01	-4.890562e-01	-5.550124e+00
3.360000e-01	5.049029e+00	4.911367e-01	-4.879903e-01	-5.550191e+00
3.380000e-01	5.047073e+00	4.903777e-01	-4.869116e-01	-5.550258e+00
3.400000e-01	5.045120e+00	4.896143e-01	-4.858202e-01	-5.550327e+00
3.420000e-01	5.043171e+00	4.888465e-01	-4.847157e-01	-5.550397e+00
3.440000e-01	5.041226e+00	4.880743e-01	-4.835981e-01	-5.550467e+00
3.460000e-01	5.039284e+00	4.872976e-01	-4.824674e-01	-5.550539e+00
3.480000e-01	5.037347e+00	4.865166e-01	-4.813232e-01	-5.550613e+00
3.500000e-01	5.035413e+00	4.857311e-01	-4.801657e-01	-5.550687e+00
3.520000e-01	5.033483e+00	4.849412e-01	-4.789945e-01	-5.550762e+00
3.540000e-01	5.031557e+00	4.841469e-01	-4.778097e-01	-5.550839e+00
3.560000e-01	5.029635e+00	4.833482e-01	-4.766110e-01	-5.550917e+00
3.580000e-01	5.027717e+00	4.825451e-01	-4.753984e-01	-5.550996e+00
3.600000e-01	5.025804e+00	4.817376e-01	-4.741716e-01	-5.551076e+00
3.620000e-01	5.023894e+00	4.809258e-01	-4.729307e-01	-5.551158e+00
3.640000e-01	5.021988e+00	4.801095e-01	-4.716754e-01	-5.551241e+00
3.660000e-01	5.020087e+00	4.792889e-01	-4.704056e-01	-5.551325e+00
3.680000e-01	5.018189e+00	4.784638e-01	-4.691213e-01	-5.551410e+00
3.700000e-01	5.016296e+00	4.776345e-01	-4.678222e-01	-5.551497e+00
3.720000e-01	5.014408e+00	4.768007e-01	-4.665082e-01	-5.551585e+00
3.740000e-01	5.012523e+00	4.759625e-01	-4.651792e-01	-5.551674e+00
3.760000e-01	5.010643e+00	4.751200e-01	-4.638350e-01	-5.551765e+00
3.780000e-01	5.008767e+00	4.742732e-01	-4.624756e-01	-5.551857e+00
3.800000e-01	5.006896e+00	4.734220e-01	-4.611007e-01	-5.551950e+00
3.820000e-01	5.005029e+00	4.725664e-01	-4.597102e-01	-5.552045e+00
3.840000e-01	5.003167e+00	4.717065e-01	-4.583041e-01	-5.552141e+00
3.860000e-01	5.001309e+00	4.708422e-01	-4.568821e-01	-5.552239e+00
3.880000e-01	4.999456e+00	4.699736e-01	-4.554441e-01	-5.552338e+00
3.900000e-01	4.997608e+00	4.691006e-01	-4.539899e-01	-5.552439e+00
3.920000e-01	4.995764e+00	4.682234e-01	-4.525195e-01	-5.552541e+00
3.940000e-01	4.993925e+00	4.673418e-01	-4.510326e-01	-5.552644e+00
3.960000e-01	4.992090e+00	4.664558e-01	-4.495291e-01	-5.552749e+00
3.980000e-01	4.990261e+00	4.655656e-01	-4.480089e-01	-5.552856e+00
4.000000e-01	4.988436e+00	4.646710e-01	-4.464718e-01	-5.552964e+00
4.020000e-01	4.986616e+00	4.637721e-01	-4.449176e-01	-5.553073e+00
4.040000e-01	4.984801e+00	4.628690e-01	-4.433463e-01	-5.553184e+00
4.060000e-01	4.982991e+00	4.619615e-01	-4.417576e-01	-5.553297e+00
4.080000e-01	4.981186e+00	4.610497e-01	-4.401513e-01	-5.553411e+00
4.100000e-01	4.979386e+00	4.601336e-01	-4.385274e-01	-5.553527e+00
4.120000e-01	4.977592e+00	4.592133e-01	-4.368857e-01	-5.553645e+00
4.140000e-01	4.975802e+00	4.582886e-01	-4.352259e-01	-5.553764e+00
4.160000e-01	4.974018e+00	4.573597e-01	-4.335480e-01	-5.553885e+00
4.180000e-01	4.972238e+00	4.564265e-01	-4.318518e-01	-5.554008e+00
4.200000e-01	4.970465e+00	4.554891e-01	-4.301370e-01	-5.554133e+00
4.220000e-01	4.968696e+00	4.545473e-01	-4.284036e-01	-5.554259e+00
4.240000e-01	4.966933e+00	4.536014e-01	-4.266514e-01	-5.554387e+00
4.260000e-01	4.965175e+00	4.526511e-01	-4.248802e-01	-5.554516e+00
4.280000e-01	4.963423e+00	4.516966e-01	-4.230897e-01	-5.554648e+00
4.300000e-01	4.961676e+00	4.507379e-01	-4.212800e-01	-5.554781e+00
4.320000e-01	4.959935e+00	4.497750e-01	-4.194507e-01	-5.554916e+00
4.340000e-01	4.958199e+00	4.488078e-01	-4.176017e-01	-5.555053e+00
4.360000e-01	4.956469e+00	4.478364e-01	-4.157329e-01	-5.555192e+00
4.380000e-01	4.954745e+00	4.468607e-01	-4.138439e-01	-5.555333e+00
4.400000e-01	4.953026e+00	4.458809e-01	-4.119348e-01	-5.555475e+00
4.420000e-01	4.951313e+00	4.448968e-01	-4.100052e-01	-5.555620e+00
4.440000e-01	4.949607e+00	4.439085e-01	-4.080550e-01	-5.555766e+00
4.460000e-01	4.947906e+00	4.429161e-01	-4.060839e-01	-5.555915e+00
4.480000e-01	4.946211e+00	4.419194e-01	-4.040920e-01	-5.556065e+00
4.500000e-01	4.944522e+00	4.409186e-01	-4.020788e-01	-5.556218e+00
4.520000e-01	4.942839e+00	4.399136e-01	-4.000442e-01	-5.556373e+00
4.540000e-01	4.941162e+00	4.389044e-01	-3.979881e-01	-5.556529e+00
4.560000e-01	4.939491e+00	4.378910e-01	-3.959103e-01	-5.556688e+00
4.580000e-01	4.937827e+00	4.368735e-01	-3.938104e-01	-5.556849e+00
4.600000e-01	4.936168e+00	4.358518e-01	-3.916885e-01	-5.557012e+00
4.620000e-01	4.934516e+00	4.348259e-01	-3.895441e-01	-5.557177e+00
4.640000e-01	4.932871e+00	4.337960e-01	-3.873773e-01	-5.557344e+00
4.660000e-01	4.931232e+00	4.327619e-01	-3.851876e-01	-5.557513e+00
4.680000e-01	4.929599e+00	4.317236e-01	-3.829750e-01	-5.557685e+00
4.700000e-01	4.927973e+00	4.306812e-01	-3.807392e-01	-5.557859e+00
4.720000e-01	4.926353e+00	4.296347e-01	-3.784800e-01	-5.558035e+00
4.740000e-01	4.924741e+00	4.285841e-01	-3.761972e-01	-5.558214e+00
4.760000e-01	4.923134e+00	4.275294e-01	-3.738906e-01	-5.558395e+00
4.780000e-01	4.921535e+00	4.264706e-01	-3.715600e-01	-5.558578e+00
4.800000e-01	4.919942e+00	4.254077e-01	-3.692051e-01	-5.558763e+00
4.820000e-01	4.918356e+00	4.243408e-01	-3.668258e-01	-5.558951e+00
4.840000e-01	4.916778e+00	4.232697e-01	-3.644218e-01	-5.559141e+00
4.860000e-01	4.915206e+00	4.221946e-01	-3.619928e-01	-5.559334e+00
4.880000e-01	4.913641e+00	4.211154e-01	-3.595388e-01	-5.559529e+00
4.900000e-01	4.912083e+00	4.200321e-01	-3.570593e-01	-5.559727e+00
4.920000e-01	4.910533e+00	4.189448e-01	-3.545543e-01	-5.559927e+00
4.940000e-01	4.908989e+00	4.178535e-01	-3.520235e-01	-5.560130e+00
4.960000e-01	4.907453e+00	4.167581e-01	-3.494666e-01	-5.560335e+00
4.980000e-01	4.905924e+00	4.156587e-01	-3.468834e-01	-5.560543e+00
5.000000e-01	4.904403e+00	4.145553e-01	-3.442736e-01	-5.560753e+00
5.020000e-01	4.902889e+00	4.134479e-01	-3.416371e-01	-5.560966e+00
5.040000e-01	4.901383e+00	4.123365e-01	-3.389736e-01	-5.561182e+00
5.060000e-01	4.899884e+00	4.112210e-01	-3.362828e-01	-5.561401e+00
5.080000e-01	4.898393e+00	4.101016e-01	-3.335645e-01	-5.561622e+00
5.100000e-01	4.896909e+00	4.089782e-01	-3.308184e-01	-5.561846e+00
5.120000e-01	4.895433e+00	4.078509e-01	-3.280443e-01	-5.562073e+00
5.140000e-01	4.893966e+00	4.067195e-01	-3.252420e-01	-5.562302e+00
5.160000e-01	4.892506e+00	4.055842e-01	-3.224111e-01	-5.562535e+00
5.180000e-01	4.891054e+00	4.044450e-01	-3.195515e-01	-5.562770e+00
5.200000e-01	4.889610e+00	4.033018e-01	-3.166628e-01	-5.563008e+00
5.220000e-01	4.888174e+00	4.021547e-01	-3.137449e-01	-5.563249e+00
5.240000e-01	4.886746e+00	4.010037e-01	-3.107973e-01	-5.563493e+00
5.260000e-01	4.885327e+00	3.998487e-01	-3.078199e-01	-5.563740e+00
5.280000e-01	4.883915e+00	3.986899e-01	-3.048124e-01	-5.563990e+00
5.300000e-01	4.882513e+00	3.975271e-01	-3.017745e-01	-5.564244e+00
5.320000e-01	4.881118e+00	3.963605e-01	-2.987060e-01	-5.564500e+00
5.340000e-01	4.879732e+00	3.951900e-01	-2.956065e-01	-5.564759e+00
5.360000e-01	4.878355e+00	3.940156e-01	-2.924758e-01	-5.565022e+00
5.380000e-01	4.876986e+00	3.928373e-01	-2.893136e-01	-5.565287e+00
5.400000e-01	4.875626e+00	3.916552e-01	-2.861196e-01	-5.565556e+00
5.420000e-01	4.874275e+00	3.904692e-01	-2.828936e-01	-5.565828e+00
5.440000e-01	4.872933e+00	3.892795e-01	-2.796351e-01	-5.566103e+00
